text,label,type,voice,augment_reverb,augment_noise,augment_speed,augment_low_quality,augment_volume,augment_pitch
天气预报说周末有台风，让妈别出门买菜了,normal,正常通话,zh-CN-XiaoxiaoNeural,0.02,0,1,0.05,0.95,0
明晚一起看球，我备了啤酒和烧烤,normal,正常通话,zh-CN-YunjianNeural,0,0.005,1.1,0,1,0
你上次在聚会上认识那个女的怎么样了,normal,正常通话,zh-CN-YunxiNeural,0.05,0,1,0.08,0.95,-1
出来吃饭我有事跟你商量，挺重要的,normal,正常通话,zh-CN-YunyangNeural,0.05,0.005,1.05,0.08,1,1
这个周末要不要去泡温泉，团购便宜,normal,正常通话,zh-CN-YunxiNeural,0.06,0,1,0,1,-1
你上次买房那个中介靠谱不，给我推荐一下,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0,1.1,0.08,1.05,1
老张说下周回老家，我们给他送个行,normal,正常通话,zh-CN-YunyangNeural,0.05,0,1.15,0.08,1.05,0
昨天那个面试怎么样，有下文没,normal,正常通话,zh-CN-YunyangNeural,0.04,0,1.05,0,0.95,0
你最近发抖音了没，好久没刷到你了,normal,正常通话,zh-CN-XiaoxiaoNeural,0,0.005,1.05,0,1,0
跟女朋友吵架了，出来喝一杯,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0,1,0.08,1,1
你那个相机借我两天，我出去玩拍点照,normal,正常通话,zh-CN-XiaoxiaoNeural,0.02,0.005,1.15,0,1,0
你说我们合伙开个店行不行，我想好了,normal,正常通话,zh-CN-YunxiNeural,0.03,0,1,0.08,1,0
我失恋了，今晚你能不能陪我坐坐,normal,正常通话,zh-CN-YunjianNeural,0.03,0,1.15,0,0.95,0
你上次借钱的事别着急还，我有,normal,正常通话,zh-CN-XiaoxiaoNeural,0.06,0,1,0.08,1,0
那个篮球群你还进没，老李天天@你,normal,正常通话,zh-CN-XiaoyiNeural,0.06,0,1.1,0,1,0
今天心情特别差，被人坑了,normal,正常通话,zh-CN-XiaoyiNeural,0.02,0,1.1,0,1,0
你上次推荐那个楼盘我去看了，确实可以,normal,正常通话,zh-CN-YunyangNeural,0.04,0.003,1,0,0.95,1
明天下午有空吗，陪我去4S店看看车,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0,1,0,1.05,0
我们公司招人呢你要不要来试试,normal,正常通话,zh-CN-YunxiNeural,0.02,0,1.05,0.05,1,0
你说我辞职行不行，实在不想干了,normal,正常通话,zh-CN-YunyangNeural,0.06,0,1,0,1,0
有个八卦你听不听，关于咱们共同认识的,normal,正常通话,zh-CN-YunxiNeural,0.04,0,1.05,0,0.95,0
你帮我问一下你那个设计师朋友接不接私活,normal,正常通话,zh-CN-XiaoyiNeural,0,0,1,0,1,0
下个月我生日聚一聚你也来，别推,normal,正常通话,zh-CN-XiaoxiaoNeural,0.02,0,1,0.08,0.95,0
快来群里抢红包，手慢没了,normal,正常通话,zh-CN-XiaoyiNeural,0.02,0.003,1.1,0.05,0.95,0
你刚才朋友圈发那个店在哪，我也想去,normal,正常通话,zh-CN-YunjianNeural,0,0,1.15,0.05,0.95,-1
周末有没有时间教我做一下那个投资,normal,正常通话,zh-CN-XiaoxiaoNeural,0,0,1,0.08,1,0
你帮我查个东西，我这边不方便上网,normal,正常通话,zh-CN-YunxiNeural,0.05,0.003,1.05,0,0.95,0
过年回家火车票抢到了吗,normal,正常通话,zh-CN-YunjianNeural,0.02,0.005,1,0,1,0
明天我请你喝咖啡，那家新开的,normal,正常通话,zh-CN-YunxiNeural,0.03,0,1.1,0,1,0
听说你当爸爸了，恭喜啊,normal,正常通话,zh-CN-XiaoxiaoNeural,0.06,0,1.15,0,0.95,-1
最近手头有点紧，想找你周转一下,normal,正常通话,zh-CN-XiaoyiNeural,0,0,1,0.08,0.95,1
那个标书下午交，你最后再检查一遍错别字,normal,正常通话,zh-CN-YunjianNeural,0.02,0.003,1.1,0,1,1
帮我在OA上批个假，我手机端登不上,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0,1.05,0,0.95,0
甲方在催进度了，这个功能能不能提前交付,normal,正常通话,zh-CN-XiaoyiNeural,0,0.005,1,0,1,0
今天入职的新人来报到没有,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0,1.15,0,1.05,-1
你出差发票整理好了没，财务催了,normal,正常通话,zh-CN-YunxiNeural,0.03,0,1,0,1,0
服务器挂了你赶紧看一下，用户已经在投诉了,normal,正常通话,zh-CN-YunjianNeural,0.02,0.005,1,0,1.05,0
下个月绩效目标还没填的今天必须填完,normal,正常通话,zh-CN-YunjianNeural,0.06,0.005,1,0.08,1.05,-1
部门团建你定个方案不要太贵,normal,正常通话,zh-CN-YunxiNeural,0.05,0,1,0.05,1.05,0
那个新功能测试环境报错了，你上去看看日志,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0,1.1,0,1.05,1
你转正的事我跟人力问了，这个月能办理,normal,正常通话,zh-CN-YunxiNeural,0.06,0,1,0.08,0.95,0
我电脑蓝屏了IT电话多少,normal,正常通话,zh-CN-XiaoyiNeural,0.06,0.005,1.05,0,1,0
帮我在楼下打个包带上来，牛肉面不加辣,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0,1,0,1,-1
这个项目结项奖金分配方案你看合理吗,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0,1.15,0,1.05,0
年终总结写好了发我，我要汇总给老板,normal,正常通话,zh-CN-XiaoyiNeural,0,0,1.05,0,1,0
隔壁组那个数据是错的，你别直接用,normal,正常通话,zh-CN-YunyangNeural,0.05,0,1,0,0.95,0
下午有投资人来参观，大家桌面收拾干净,normal,正常通话,zh-CN-YunxiNeural,0,0.005,1.1,0.05,0.95,0
你工牌掉了，保洁捡到放前台了,normal,正常通话,zh-CN-YunxiNeural,0.02,0.003,1.05,0,1,-1
领导说这个方案不行让重新做,normal,正常通话,zh-CN-XiaoyiNeural,0.02,0.003,1,0.08,0.95,-1
你代码提交的时候把注释写清楚,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0,1,0,0.95,-1
公司网太慢了你能不能给网管反映一下,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0.003,1,0,1,0
明天组会轮到你汇报了准备好了没,normal,正常通话,zh-CN-YunxiNeural,0.03,0,1,0,0.95,-1
这个任务你评估五个工作日够不够,normal,正常通话,zh-CN-YunyangNeural,0.05,0.005,1,0,1,0
那个新功能的上线时间又延期了,normal,正常通话,zh-CN-XiaoxiaoNeural,0.02,0.003,1.15,0,1,1
年假你准备什么时候休，提前报一下,normal,正常通话,zh-CN-YunjianNeural,0,0,1.05,0.05,1,0
你帮我看看这个邮件什么意思，英文的,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0.003,1,0,1.05,0
这个是急单你别按常规流程走,normal,正常通话,zh-CN-YunjianNeural,0.04,0,1.05,0.05,0.95,-1
晚上不用加班了今天事情都处理完了,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0,1.1,0,1.05,0
这个bug不是我们的问题你截图发给运维,normal,正常通话,zh-CN-YunjianNeural,0.06,0.003,1.05,0.05,0.95,0
你写的那个方案老板特别满意,normal,正常通话,zh-CN-YunjianNeural,0.03,0,1.1,0,0.95,0
下季度要准备评级答辩了，你有没准备好,normal,正常通话,zh-CN-YunjianNeural,0,0,1,0,1,0
师傅你车到了没，我在小区门口站了快二十分钟了,normal,正常通话,zh-CN-YunxiNeural,0.04,0.003,1,0,1,-1
你好我到了你下来拿吧，我没地方停车,normal,正常通话,zh-CN-XiaoyiNeural,0.04,0,1,0,1,0
麻烦给我带包纸巾上来谢谢,normal,正常通话,zh-CN-YunyangNeural,0.05,0.003,1,0,1.05,1
师傅你电话打错啦，不是4楼是14楼,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0.005,1.05,0,1,1
我快递怎么显示签收了但我没收到呢,normal,正常通话,zh-CN-YunjianNeural,0.02,0.005,1.1,0,1,0
这个件放了三四天了你怎么还不取,normal,正常通话,zh-CN-YunyangNeural,0.02,0.003,1.05,0.08,1,-1
你好今天我预约了宽带移机，师傅什么时候到,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0,1,0.08,1,0
我不小心把这个月的话费充到上一个号了能退吗,normal,正常通话,zh-CN-YunjianNeural,0.04,0.003,1,0,0.95,1
我银行卡被吞了怎么取出来，着急用,normal,正常通话,zh-CN-YunjianNeural,0,0,1,0,0.95,0
你好美团这个订单我想取消，能退款不,normal,正常通话,zh-CN-YunjianNeural,0.03,0.005,1,0.05,1,0
这个订单显示超时快一小时了，能不能催一下,normal,正常通话,zh-CN-YunyangNeural,0.03,0.005,1,0.05,0.95,1
你好请问一下附近哪家加油站便宜,normal,正常通话,zh-CN-YunxiNeural,0.04,0.005,1.15,0.08,1,1
师傅我这个表不走了，能不能修,normal,正常通话,zh-CN-YunxiNeural,0.02,0.003,1,0,1,0
门锁坏了你认不认识靠谱的锁匠,normal,正常通话,zh-CN-YunyangNeural,0.06,0,1.05,0.05,0.95,0
你好我下午看牙预约了，现在能改到明天下午吗,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0,1,0,1,1
明天上午我约的那个按摩时间能往前调半小时吗,normal,正常通话,zh-CN-XiaoxiaoNeural,0.02,0.003,1.1,0,1,0
今晚定的位置给我留一下可能晚半小时到,normal,正常通话,zh-CN-XiaoyiNeural,0.05,0,1,0,1,0
那个空调清洗改后天，明天我不在家,normal,正常通话,zh-CN-XiaoxiaoNeural,0,0,1.1,0,0.95,1
师傅你们今天还来不来修了等了一下午了,normal,正常通话,zh-CN-XiaoyiNeural,0.04,0.003,1,0,0.95,0
我这个洗牙的预约能加个补牙项目吗,normal,正常通话,zh-CN-YunyangNeural,0.02,0.005,1.05,0,1,0
我刚在地下车库刮了别人车了你赶紧下来,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0,1,0,0.95,0
家里跳闸了什么都打不开，电表在哪儿,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0,1.1,0.08,1,0
我把钥匙落屋里了备用钥匙你那有吗,normal,正常通话,zh-CN-YunjianNeural,0.04,0.005,1,0,0.95,0
路上堵死了你帮我跟医生说一声晚十分钟,normal,正常通话,zh-CN-XiaoyiNeural,0.05,0.003,1,0,0.95,1
我手机掉水里了现在用别人电话打给你,normal,正常通话,zh-CN-XiaoxiaoNeural,0,0,1.1,0.08,1,0
赶紧到学校来一趟，我儿子摔了一跤,normal,正常通话,zh-CN-YunxiNeural,0.02,0.005,1.1,0,0.95,1
物业吗楼上漏水淹到我厨房了快来人,normal,正常通话,zh-CN-YunyangNeural,0,0.003,1.1,0,1,1
我身份证好像丢了，补办的流程你知道吗,normal,正常通话,zh-CN-YunjianNeural,0.05,0,1,0,1,0
我家猫从阳台掉下去了还活着你快来,normal,正常通话,zh-CN-YunxiNeural,0.06,0,1.05,0,0.95,0
电梯里有人按了警铃但电话打不出去,normal,正常通话,zh-CN-YunjianNeural,0.02,0,1,0,0.95,-1
这边停电了便利店也不开门,normal,正常通话,zh-CN-YunyangNeural,0.04,0.003,1.15,0,0.95,0
出租车撞了个电动车我正好看到了,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0.005,1.15,0,0.95,0
我这WiFi连不上了重启了也没用,normal,正常通话,zh-CN-YunxiNeural,0.04,0,1.15,0,0.95,0
楼下广场舞太吵了报警有用吗,normal,正常通话,zh-CN-YunjianNeural,0,0.003,1,0,0.95,1
刚才有人按门铃但开门没人会不会是贼,normal,正常通话,zh-CN-XiaoyiNeural,0,0,1.05,0.08,1,0
我车被堵住了出不去你帮我叫拖车,normal,正常通话,zh-CN-YunjianNeural,0.05,0,1.05,0,0.95,0
我头晕得厉害你能不能送我去医院,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0,1.05,0,1,-1
小区车库口积水了进去会不会熄火,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0,1.05,0,1,1
刚有个人敲门说是做核酸检测真的假的,normal,正常通话,zh-CN-YunjianNeural,0.05,0.005,1,0,0.95,0
水管冻住了没水用怎么办,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0.005,1.1,0,0.95,0
我迷路了这地方没信号导航打不开,normal,正常通话,zh-CN-YunjianNeural,0.04,0,1.05,0.05,1,0
有人在楼道里烧纸你闻到了吗,normal,正常通话,zh-CN-YunjianNeural,0.06,0,1.1,0.05,1,0
物业你过来看一下空调外机在晃要掉,normal,正常通话,zh-CN-XiaoxiaoNeural,0.02,0,1,0,1.05,0
家门口放了个不认识的外卖不是我们的,normal,正常通话,zh-CN-YunyangNeural,0.04,0,1,0,0.95,-1
有人贴小广告把楼道对讲机堵住了,normal,正常通话,zh-CN-YunyangNeural,0.06,0,1.05,0,1,0
你周末要不要加班我反正要去,normal,正常通话,zh-CN-YunxiNeural,0,0,1.1,0,0.95,0
刚才那个发朋友圈的截个图给我,normal,正常通话,zh-CN-YunjianNeural,0.06,0,1,0.05,0.95,-1
我看上一双鞋你帮我看看值不值,normal,正常通话,zh-CN-YunjianNeural,0.04,0.003,1,0,1,0
这个红包怎么提现你知道吗,normal,正常通话,zh-CN-YunjianNeural,0.06,0,1.15,0,1.05,0
新买的电视怎么联网教教我,normal,正常通话,zh-CN-XiaoyiNeural,0,0,1,0,0.95,-1
在哪儿充电楼下一排都占满了,normal,正常通话,zh-CN-YunjianNeural,0.03,0,1.05,0.08,0.95,0
你能听到我说话吗喇叭好像坏了,normal,正常通话,zh-CN-XiaoxiaoNeural,0.06,0,1.15,0.08,1.05,-1
没事我就试试新手机通话效果怎么样,normal,正常通话,zh-CN-YunjianNeural,0.04,0,1,0.08,1,1
我到了在正门口穿蓝色衬衫,normal,正常通话,zh-CN-XiaoxiaoNeural,0.02,0,1.1,0,0.95,0
地铁信号不好到了打给你,normal,正常通话,zh-CN-YunyangNeural,0.02,0.005,1,0.05,0.95,0
你帮我在淘宝上看个东西我把链接发你,normal,正常通话,zh-CN-XiaoyiNeural,0.02,0.003,1,0,0.95,0
才睡醒不知道几点了你今天上什么班,normal,正常通话,zh-CN-YunxiNeural,0.04,0,1.15,0,1,0
我今天看那个房东说要涨租真是烦,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0.005,1.05,0,1,1
昨天看的那个综艺你看了没笑死我了,normal,正常通话,zh-CN-YunxiNeural,0,0,1.05,0.05,1,0
你还没到啊我都想走了超半小时了,normal,正常通话,zh-CN-XiaoyiNeural,0.02,0.003,1,0,0.95,0
最近这个天气太热了完全不想动,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0,1,0,0.95,0
我闹钟没响睡过头了今天矿工了,normal,正常通话,zh-CN-XiaoyiNeural,0.02,0,1,0,1,0
门口有家店关门了优惠券还没用,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0,1.05,0,1,-1
你猜我昨天在街上遇见谁了你肯定猜不到,normal,正常通话,zh-CN-XiaoyiNeural,0.04,0.005,1,0,1,0
我报了个减肥班好苦啊坚持不下去了,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0,1.15,0.08,0.95,-1
看看你那边的月亮拍张照,normal,正常通话,zh-CN-XiaoxiaoNeural,0.02,0,1,0,1,1
外面冷得冻脚你多穿点,normal,正常通话,zh-CN-XiaoyiNeural,0,0.003,1,0,0.95,0
今天就吃了两顿饭饿死了,normal,正常通话,zh-CN-YunjianNeural,0,0.005,1,0.08,0.95,-1
你上次发那个表情包再给我发一遍,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0.005,1.05,0,1.05,0
我把门禁卡注册到你手机上了试试看能用吗,normal,正常通话,zh-CN-XiaoyiNeural,0.05,0,1.1,0.08,1,0
你说我要不要割双眼皮给个意见,normal,正常通话,zh-CN-YunjianNeural,0.05,0,1,0,1.05,0
拼多多点一下帮我砍一刀,normal,正常通话,zh-CN-YunxiNeural,0.05,0,1,0,0.95,0
我在淘宝看直播好便宜要不要一起买,normal,正常通话,zh-CN-YunjianNeural,0.03,0,1.05,0,1,0
下班一起走吧我车你开到地铁站再给你,normal,正常通话,zh-CN-YunxiNeural,0.04,0.005,1,0.05,1,1
你感冒好了吧我这边药还有多的给你带过去,normal,正常通话,zh-CN-XiaoxiaoNeural,0,0,1,0,1.05,1
你好我的银行卡消磁了可以换吗,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0.005,1.15,0,0.95,0
公积金提取需要什么材料我想问问,normal,正常通话,zh-CN-XiaoxiaoNeural,0.05,0.005,1,0,1.05,0
你好我想打印半年的银行流水怎么打,normal,正常通话,zh-CN-YunxiNeural,0.05,0,1,0.08,1,0
社保断了两个月我自己补缴可以吗,normal,正常通话,zh-CN-YunxiNeural,0.03,0,1,0,0.95,0
请问不动产登记中心周六上班吗,normal,正常通话,zh-CN-XiaoxiaoNeural,0.03,0.005,1,0.08,1.05,-1
你好我的个税补缴能在网上办吗,normal,正常通话,zh-CN-YunyangNeural,0.05,0.005,1.15,0.08,1,1
我想问一下这个水电气过户手续去哪办,normal,正常通话,zh-CN-XiaoxiaoNeural,0.06,0,1,0.05,1,1
我的港澳通行证过期了请问怎么续签,normal,正常通话,zh-CN-YunxiNeural,0.03,0.005,1,0.08,0.95,0
你好请问取公积金租房提取要什么证明,normal,正常通话,zh-CN-YunjianNeural,0.05,0,1.15,0,0.95,1
换手机号了银行卡预留号码怎么改,normal,正常通话,zh-CN-YunxiNeural,0.04,0,1.05,0,0.95,0
我有笔转账没收到对方说已经转了怎么查,normal,正常通话,zh-CN-YunyangNeural,0.06,0,1,0.05,1.05,-1
你好我身份证快过期了去哪照相,normal,正常通话,zh-CN-YunjianNeural,0.03,0.005,1,0.05,1,1
这个社保卡为什么药店刷不了,normal,正常通话,zh-CN-YunjianNeural,0.04,0,1.1,0,0.95,0
公司变更经营范围的话手续怎么办,normal,正常通话,zh-CN-XiaoyiNeural,0,0.005,1.05,0.05,0.95,0
请问一下这笔住房公积金余额能全部提取吗,normal,正常通话,zh-CN-YunxiNeural,0.06,0,1.05,0,1,1
你好我税单丢了能补打印吗,normal,正常通话,zh-CN-YunyangNeural,0.06,0,1,0,1,0
拆迁补偿款打到哪个账户了我想查一下,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0,1,0,1,0
我想把房子过户给孩子走赠与还是买卖划算,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0.005,1,0,1,-1
不动产权证丢了能补办吗麻烦不,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0.005,1,0,0.95,-1
请问一下集体户口能在这里买房吗,normal,正常通话,zh-CN-YunjianNeural,0.03,0,1.1,0.08,0.95,0
师傅去火车站走高速还是走下面,normal,正常通话,zh-CN-XiaoyiNeural,0.06,0.005,1,0,1,-1
我在机场停车场出不去了缴费口在哪儿,normal,正常通话,zh-CN-YunyangNeural,0.06,0.003,1,0,1,0
你好5号线往哪个方向坐这站有点迷,normal,正常通话,zh-CN-YunjianNeural,0,0.005,1,0.05,1,0
去成都的高铁还有票吗今天下午的,normal,正常通话,zh-CN-YunjianNeural,0.03,0.005,1,0.05,0.95,0
公交卡余额不够了你这能帮忙刷一下吗,normal,正常通话,zh-CN-YunjianNeural,0.03,0.003,1.05,0.05,1,1
停车场满了你能停对面商场吗我出来接你,normal,正常通话,zh-CN-XiaoyiNeural,0.06,0.005,1,0,1,1
师傅你空调开低点太热了,normal,正常通话,zh-CN-YunyangNeural,0.03,0,1.05,0,1,0
我在车上忘了个双肩包能不能帮我找一下,normal,正常通话,zh-CN-YunyangNeural,0.06,0.003,1,0.08,0.95,0
请问一下这边到市里打车要多久堵不堵,normal,正常通话,zh-CN-XiaoxiaoNeural,0,0,1,0,0.95,0
公交车站那个电子屏坏了，请问9路来过了吗,normal,正常通话,zh-CN-YunjianNeural,0.02,0,1,0,0.95,-1
共享单车扫不了码怎么解锁手动的那种,normal,正常通话,zh-CN-YunxiNeural,0.04,0,1.1,0,1.05,0
高速封路了我在收费站出不去了,normal,正常通话,zh-CN-YunyangNeural,0.06,0,1.1,0,1,0
师傅你找给我这五十块钱有点假,normal,正常通话,zh-CN-YunjianNeural,0,0,1.15,0.08,1,0
拼车拼到了吗我赶飞机时间紧,normal,正常通话,zh-CN-YunxiNeural,0.05,0,1.1,0.05,1.05,0
返程的末班大巴几点能赶上吗,normal,正常通话,zh-CN-YunjianNeural,0.04,0.003,1.1,0.08,0.95,-1
我想查一下今天的火车有没有停运,normal,正常通话,zh-CN-YunxiNeural,0.03,0.005,1.15,0,1,0
你把车开过来吧我在B3层D区电梯口,normal,正常通话,zh-CN-YunyangNeural,0.04,0,1,0,1,0
嗨我刚下飞机取了行李往外走,normal,正常通话,zh-CN-XiaoyiNeural,0.05,0,1.1,0,1,0
车站人巨多你别进来了在外面等我,normal,正常通话,zh-CN-XiaoyiNeural,0.03,0,1.05,0,1.05,0
刚才那个变道差点撞了你开车注意点,normal,正常通话,zh-CN-YunjianNeural,0.05,0.005,1.1,0,0.95,0
这个西瓜到底甜不甜不甜能退吗,normal,正常通话,zh-CN-YunxiNeural,0.06,0.005,1,0,1,0
我要买凉菜这个今天做的是吧,normal,正常通话,zh-CN-YunxiNeural,0.04,0.003,1,0.08,1,0
你们这鸡蛋几块钱一斤今天有会员折扣吗,normal,正常通话,zh-CN-YunyangNeural,0.04,0,1,0.05,0.95,0
支付宝扫不出来我付现金,normal,正常通话,zh-CN-YunxiNeural,0.02,0.005,1.05,0,1.05,0
麻烦给我来一斤猪肉要前腿的,normal,正常通话,zh-CN-XiaoyiNeural,0,0.005,1,0,1,0
你用券了吗多买一箱省十几块,normal,正常通话,zh-CN-XiaoyiNeural,0.05,0,1,0,1.05,0
给你看看这衣服好看不好看我正在试,normal,正常通话,zh-CN-YunjianNeural,0.04,0.005,1.05,0.08,1.05,1
大润发几点关门我想买点东西,normal,正常通话,zh-CN-YunyangNeural,0.04,0,1.1,0,1.05,-1
有充电器卖吗这种老款的插头,normal,正常通话,zh-CN-YunxiNeural,0.02,0,1,0,1,0
我在盒马上买了东西怎么还没送到催一下,normal,正常通话,zh-CN-YunjianNeural,0.04,0.003,1,0,1.05,0
老师我问一下孩子在学校跟同学打闹了怎么处理的,normal,正常通话,zh-CN-XiaoxiaoNeural,0.06,0,1.05,0.05,1,0
班主任说家长群里发了通知你看到了没,normal,正常通话,zh-CN-YunyangNeural,0.02,0,1,0.05,1.05,1
孩子今天发烧了发烧门诊能去吗,normal,正常通话,zh-CN-YunjianNeural,0.03,0.003,1.05,0,1,0
你好我想问一下你们驾校报价多少C1,normal,正常通话,zh-CN-YunxiNeural,0.02,0.003,1,0,1.05,0
我报了成人英语课程想了解一下上课时间,normal,正常通话,zh-CN-YunjianNeural,0.05,0,1.05,0.05,1,1
考证的培训班周末有课吗我要加班工作日,normal,正常通话,zh-CN-YunyangNeural,0,0.005,1,0,1.05,0
学古筝有什么要求吗年龄有上限吗,normal,正常通话,zh-CN-YunyangNeural,0,0.005,1.05,0,0.95,-1
幼儿绘本推荐一下四五岁看的,normal,正常通话,zh-CN-XiaoxiaoNeural,0.06,0,1.15,0,1,0
钢琴调音你们有上门服务的吗,normal,正常通话,zh-CN-YunjianNeural,0.03,0,1,0,0.95,1
你好我想上一节瑜伽体验课怎么预约,normal,正常通话,zh-CN-YunyangNeural,0.05,0,1.05,0,0.95,0
小朋友游泳课水温多少度太凉了,normal,正常通话,zh-CN-YunxiNeural,0.02,0,1.05,0.05,0.95,1
教练我科目三约了几次都没过加练多少钱,normal,正常通话,zh-CN-YunxiNeural,0.05,0,1,0,1,-1
夏令营报名是线上还是线下交什么材料,normal,正常通话,zh-CN-XiaoxiaoNeural,0.04,0.005,1,0.08,0.95,0
老师这个作文题目怎么写你帮我理一下,normal,正常通话,zh-CN-YunjianNeural,0.03,0,1.1,0,1,0
你帮我孩子看看这个数学题对了吗,normal,正常通话,zh-CN-XiaoyiNeural,0.02,0,1.05,0,1,0
今天学校停水让孩子带瓶水,normal,正常通话,zh-CN-YunyangNeural,0,0.005,1.05,0.05,1,0
我女儿课外班的接送卡丢了能补吗,normal,正常通话,zh-CN-YunyangNeural,0.05,0,1,0.08,1,0
作文大赛报名你帮孩子交了吗别错过,normal,正常通话,zh-CN-XiaoyiNeural,0.04,0,1.15,0,1,0
家长开放日是这周五吗我记不清了,normal,正常通话,zh-CN-YunxiNeural,0,0,1.05,0,0.95,0
我儿子说今天被老师罚站了怎么回事,normal,正常通话,zh-CN-YunxiNeural,0.04,0.005,1,0.05,1,0
你是不是在外面借了钱刚才有个催收的电话打到家里来了口气特别横,normal,正常通话,zh-CN-YunxiNeural,0.07,0.00,1.01,0.05,0.95,0
喂你赶紧看看你的银行卡有没有什么异常我刚才收到一条短信说你消费了五千块,normal,正常通话,zh-CN-XiaoyiNeural,0.05,0.005,1.08,0.05,0.99,0
刚才有个人打电话来说我的手机号中了什么奖要我先交税我没信他说还会再打来,normal,正常通话,zh-CN-XiaoxiaoNeural,0.05,0.00,1.03,0.00,1.05,1
你上次说的那个理财的事我帮你问了我一个在银行上班的朋友他说那明显不靠谱你千万别碰,normal,正常通话,zh-CN-XiaoyiNeural,0.05,0.003,1.12,0.00,0.91,1
你老师打电话来了说你上课玩手机被没收了到底怎么回事,normal,正常通话,zh-CN-YunyangNeural,0.05,0.00,1.07,0.00,1.04,-1
楼下刚才有个穿西装的说是燃气公司的要上门检查管道我说要看他工作证他不给看你们注意一下,normal,正常通话,zh-CN-YunxiNeural,0.05,0.003,1.18,0.10,1.05,0
你这个月的信用卡还了没有我收到银行的短信说你已经逾期三天了,normal,正常通话,zh-CN-YunxiaNeural,0.09,0.00,1.06,0.00,0.91,0
有人冒充我们公司的名义在外面跟人签合同你们收到任何消息都不要理会已经报警了,normal,正常通话,zh-CN-YunjianNeural,0.08,0.005,1.11,0.00,0.98,1
刚才有个人来公司说是你的律师让我们提供你的社保号我说不认识他不给,normal,同事沟通,zh-CN-YunjianNeural,0.03,0.00,1.18,0.00,0.91,0
